country,city,Year,pm25,latitude,longitude,population,wbinc16_text,Region,conc_pm25,color_pm25
United States of America,Camden,2016,9.7,39.934446,-75.125291,79877,High income,Americas (HIC),<10,green
United States of America,Candor,2014,8.65,35.2632,-79.836613,833,High income,Americas (HIC),<10,green
United States of America,Candor,2015,7.6,35.2632,-79.836613,833,High income,Americas (HIC),<10,green
United States of America,Candor,2016,6.5,35.2632,-79.836613,833,High income,Americas (HIC),<10,green
United States of America,Carlisle,2014,10.85,40.246528,-77.18675,19162,High income,Americas (HIC),10-<15,yellow
United States of America,Carlisle,2015,11,40.246528,-77.18675,19162,High income,Americas (HIC),10-<15,yellow
United States of America,Carlisle,2016,8.1,40.246528,-77.18675,19162,High income,Americas (HIC),<10,green
United States of America,Carmel Valley Village,2014,6.5,36.495767,-121.731571,3122,High income,Americas (HIC),<10,green
United States of America,Carmel Valley Village,2015,6.3,36.495767,-121.731571,3122,High income,Americas (HIC),<10,green
United States of America,Carmel Valley Village,2016,6.8,36.495767,-121.731571,3122,High income,Americas (HIC),<10,green
United States of America,Carson City,2014,5.25,39.1447,-119.7661,55274,High income,Americas (HIC),<10,green
United States of America,Carson City,2015,4.95,39.1447,-119.7661,55274,High income,Americas (HIC),<10,green
United States of America,Carson City,2016,4.45,39.1447,-119.7661,55274,High income,Americas (HIC),<10,green
United States of America,Casa Grande,2015,7.2,32.877583,-111.752222,54534,High income,Americas (HIC),<10,green
United States of America,Casa Grande,2016,8.75,32.877583,-111.752222,54534,High income,Americas (HIC),<10,green
United States of America,Castle Hayne,2016,5.65,34.364167,-77.838611,1202,High income,Americas (HIC),<10,green
United States of America,Cedar Rapids,2014,9.85,41.97677,-91.68766,257940,High income,Americas (HIC),<10,green
United States of America,Cedar Rapids,2015,8.85,41.97677,-91.68766,257940,High income,Americas (HIC),<10,green
United States of America,Cedar Rapids,2016,7.8,41.97677,-91.68766,257940,High income,Americas (HIC),<10,green
United States of America,Charleroi,2014,13.4,40.146667,-79.902222,4120,High income,Americas (HIC),10-<15,yellow
United States of America,Charleroi,2015,11,40.146667,-79.902222,4120,High income,Americas (HIC),10-<15,yellow
United States of America,Charleroi,2016,9.4,40.146667,-79.902222,4120,High income,Americas (HIC),<10,green
United States of America,Charleston,2016,7.3,32.790984,-79.958694,227078,High income,Americas (HIC),<10,green
United States of America,Chester,2014,11.6,39.835556,-75.3725,33988,High income,Americas (HIC),10-<15,yellow
United States of America,Chester,2015,10.7,39.835556,-75.3725,33988,High income,Americas (HIC),10-<15,yellow
United States of America,Chester,2016,11,39.835556,-75.3725,33988,High income,Americas (HIC),10-<15,yellow
United States of America,Chico,2014,8.8,39.761538,-121.84162,220000,High income,Americas (HIC),<10,green
United States of America,Chico,2015,9.1,39.761538,-121.84162,220000,High income,Americas (HIC),<10,green
United States of America,Chico,2016,7.7,39.761538,-121.84162,220000,High income,Americas (HIC),<10,green
United States of America,Clarksville,2014,9.4,36.514627,-87.328041,260625,High income,Americas (HIC),<10,green
United States of America,Clarksville,2015,8.3,36.514627,-87.328041,260625,High income,Americas (HIC),<10,green
United States of America,Clarksville,2016,7.8,36.514627,-87.328041,260625,High income,Americas (HIC),<10,green
United States of America,Cleveland,2016,9.7,41.492117,-81.678449,1772872,High income,Americas (HIC),<10,green
United States of America,Clinton,2014,10.4,41.823283,-90.211982,49116,High income,Americas (HIC),10-<15,yellow
United States of America,Clinton,2015,9.7,41.823283,-90.211982,49116,High income,Americas (HIC),<10,green
United States of America,Clinton,2016,8,41.849141,-90.194778,49116,High income,Americas (HIC),<10,green
United States of America,Cloquet,2016,5.1,46.713694,-92.511722,12124,High income,Americas (HIC),<10,green
United States of America,Clovis,2014,15.2,36.819111,-119.717356,95631,High income,Americas (HIC),15-<25,orange
United States of America,Clovis,2015,14.5,36.819111,-119.717356,95631,High income,Americas (HIC),10-<15,yellow
United States of America,Clovis,2016,12.2,36.819111,-119.717356,95631,High income,Americas (HIC),10-<15,yellow
United States of America,Cockeysville,2016,6.95,39.462029,-76.631673,20776,High income,Americas (HIC),<10,green
United States of America,Coconut Creek,2016,5.7,26.294167,-80.176389,59405,High income,Americas (HIC),<10,green
United States of America,Columbia,2015,8.4,33.991509,-81.024141,630484,High income,Americas (HIC),<10,green
United States of America,Columbia Falls,2014,8.2,48.363694,-114.189272,4710,High income,Americas (HIC),<10,green
United States of America,Columbia Falls,2015,11.2,48.363694,-114.189272,4710,High income,Americas (HIC),10-<15,yellow
United States of America,Columbia Falls,2016,5.5,48.363694,-114.189272,4710,High income,Americas (HIC),<10,green
United States of America,Columbus,2015,9.5,39.237457,-85.891332,1505041,High income,Americas (HIC),<10,green
United States of America,Concord,2014,6.6,37.936013,-122.026154,650099,High income,Americas (HIC),<10,green
United States of America,Concord,2015,8.8,37.936013,-122.026154,650099,High income,Americas (HIC),<10,green
United States of America,Concord,2016,5.9,37.936013,-122.026154,650099,High income,Americas (HIC),<10,green
United States of America,Cornwall,2016,5.05,41.821342,-73.297257,1380,High income,Americas (HIC),<10,green
United States of America,Cortina Indian Rancheria,2014,6.8,39.021221,-122.281803,5946,High income,Americas (HIC),<10,green
United States of America,Dallas,2014,9.766666667,32.820061,-96.860117,1317929,High income,Americas (HIC),<10,green
United States of America,Dallas,2015,8.8,32.820061,-96.860117,1317929,High income,Americas (HIC),<10,green
United States of America,Dallas,2016,8.2,32.820061,-96.860117,1317929,High income,Americas (HIC),<10,green
United States of America,Darrington,2014,6.2,48.2469,-121.6031,1347,High income,Americas (HIC),<10,green
United States of America,Darrington,2015,6.7,48.2469,-121.6031,1347,High income,Americas (HIC),<10,green
United States of America,Darrington,2016,5.5,48.2469,-121.6031,1347,High income,Americas (HIC),<10,green
United States of America,Davenport,2014,9.75,41.530011,-90.587611,102612,High income,Americas (HIC),<10,green
United States of America,Davenport,2015,9.55,41.521044,-90.6058275,102612,High income,Americas (HIC),<10,green
United States of America,Davenport,2016,8.1,41.521044,-90.6058275,102612,High income,Americas (HIC),<10,green
United States of America,Davie,2014,6.3,26.083143,-80.237586,101871,High income,Americas (HIC),<10,green
United States of America,Davie,2015,6.45,26.053889,-80.256944,101871,High income,Americas (HIC),<10,green
United States of America,Davie,2016,5.9,26.053889,-80.256944,101871,High income,Americas (HIC),<10,green
United States of America,Deer Park,2014,9.45,29.670025,-95.128508,32010,High income,Americas (HIC),<10,green
United States of America,Deer Park,2015,9.75,29.670025,-95.128508,32010,High income,Americas (HIC),<10,green
United States of America,Deer Park,2016,8.3,29.670025,-95.128508,32010,High income,Americas (HIC),<10,green
United States of America,Delaware City,2014,9.7,39.57768,-75.6036,1742,High income,Americas (HIC),<10,green
United States of America,Denver,2014,8.725,39.741677,-105.0014625,693060,High income,Americas (HIC),<10,green
United States of America,Denver,2015,8.283333333,39.741677,-105.0014625,693060,High income,Americas (HIC),<10,green
United States of America,Denver,2016,8.172222222,39.75648467,-104.997175,693060,High income,Americas (HIC),<10,green
United States of America,Des Moines,2014,8.75,41.603159,-93.643118,496779,High income,Americas (HIC),<10,green
United States of America,Des Moines,2015,7.6,41.603159,-93.643118,496779,High income,Americas (HIC),<10,green
United States of America,Des Moines,2016,7.15,41.603159,-93.643118,496779,High income,Americas (HIC),<10,green
United States of America,Detroit,2014,10.85,42.323341,-83.068473,3639050,High income,Americas (HIC),10-<15,yellow
United States of America,Detroit,2015,10.4,42.323341,-83.068473,3639050,High income,Americas (HIC),10-<15,yellow
United States of America,Detroit,2016,8.4,42.323341,-83.068473,3639050,High income,Americas (HIC),<10,green
United States of America,Detroit Lakes,2014,6.9,46.851811,-95.846272,8961,High income,Americas (HIC),<10,green
United States of America,Detroit Lakes,2015,5.6,46.851811,-95.846272,8961,High income,Americas (HIC),<10,green
United States of America,Detroit Lakes,2016,3.8,46.851811,-95.846272,8961,High income,Americas (HIC),<10,green
United States of America,Douglas,2014,7.2,31.3492,-109.539683,16604,High income,Americas (HIC),<10,green
United States of America,Douglas,2015,5.2,31.3492,-109.539683,16604,High income,Americas (HIC),<10,green
United States of America,Duluth,2014,6.4,46.743657,-92.165998,279771,High income,Americas (HIC),<10,green
United States of America,Duluth,2015,5.45,46.743657,-92.165998,279771,High income,Americas (HIC),<10,green
United States of America,Duluth,2016,5.1,46.743657,-92.165998,279771,High income,Americas (HIC),<10,green
United States of America,Durham,2016,8.65,36.032955,-78.904037,382537,High income,Americas (HIC),<10,green
United States of America,East Brunswick,2016,7.8,40.462182,-74.429439,47512,High income,Americas (HIC),<10,green
United States of America,East Hartford,2014,7.1,41.784722,-72.631667,50237,High income,Americas (HIC),<10,green
United States of America,East Hartford,2015,8,41.784722,-72.631667,50237,High income,Americas (HIC),<10,green
United States of America,East Hartford,2016,6.65,41.784722,-72.631667,50237,High income,Americas (HIC),<10,green
United States of America,East Highland Park,2014,8.2,37.55652,-77.40027,14796,High income,Americas (HIC),<10,green
United States of America,East Highland Park,2015,7.8,37.55652,-77.40027,14796,High income,Americas (HIC),<10,green
United States of America,East Highland Park,2016,7.1,37.55652,-77.40027,14796,High income,Americas (HIC),<10,green
United States of America,East Providence,2014,6.7,41.841039,-71.36097,47033,High income,Americas (HIC),<10,green
United States of America,East Providence,2015,7.15,41.841039,-71.36097,47033,High income,Americas (HIC),<10,green
United States of America,East Providence,2016,6.55,41.841039,-71.36097,47033,High income,Americas (HIC),<10,green
United States of America,East Syracuse,2015,6.5,43.05235,-76.05921,3084,High income,Americas (HIC),<10,green
United States of America,East Syracuse,2016,5.15,43.05235,-76.05921,3084,High income,Americas (HIC),<10,green
United States of America,Edgewood,2014,10.3,39.410191,-76.296946,25562,High income,Americas (HIC),10-<15,yellow
United States of America,Edgewood,2015,8.3,39.410191,-76.296946,25562,High income,Americas (HIC),<10,green
United States of America,Edgewood,2016,7.7,39.410191,-76.296946,25562,High income,Americas (HIC),<10,green
United States of America,El Paso,2015,8.6,31.765685,-106.455227,876991,High income,Americas (HIC),<10,green
United States of America,El Paso,2016,9.6,31.765685,-106.455227,876991,High income,Americas (HIC),<10,green
United States of America,Elizabeth,2014,10.2,40.64144,-74.208365,124969,High income,Americas (HIC),10-<15,yellow
United States of America,Elizabeth,2015,10.5,40.64144,-74.208365,124969,High income,Americas (HIC),10-<15,yellow
United States of America,Elizabeth,2016,9.6,40.64144,-74.208365,124969,High income,Americas (HIC),<10,green
United States of America,Elkhart,2014,13.25,41.656905,-85.968372,51622,High income,Americas (HIC),10-<15,yellow
United States of America,Elkhart,2016,8.85,41.656905,-85.968372,51622,High income,Americas (HIC),<10,green
United States of America,Erie,2014,10.8,42.14175,-80.038611,280566,High income,Americas (HIC),10-<15,yellow
United States of America,Erie,2016,7.7,42.14175,-80.038611,280566,High income,Americas (HIC),<10,green
United States of America,Fall River,2014,6.65,41.685707,-71.169235,88857,High income,Americas (HIC),<10,green
United States of America,Fall River,2015,6.35,41.685707,-71.169235,88857,High income,Americas (HIC),<10,green
United States of America,Fall River,2016,5.4,41.685707,-71.169235,88857,High income,Americas (HIC),<10,green
United States of America,Farrell,2014,10.35,41.215014,-80.484779,4736,High income,Americas (HIC),10-<15,yellow
United States of America,Farrell,2015,10.8,41.215014,-80.484779,4736,High income,Americas (HIC),10-<15,yellow
United States of America,Fayetteville,2016,8.5,35.041416,-78.953112,328726,High income,Americas (HIC),<10,green
United States of America,Fishers (Corporate Name For Fishers Station),2014,10.15,39.960884,-85.939546,77248,High income,Americas (HIC),10-<15,yellow
United States of America,Fishers (Corporate Name For Fishers Station),2015,8.9,39.960884,-85.939546,77248,High income,Americas (HIC),<10,green
United States of America,Fishers (Corporate Name For Fishers Station),2016,8.45,39.960884,-85.939546,77248,High income,Americas (HIC),<10,green
United States of America,Folsom,2014,7.2,38.683304,-121.164457,72199,High income,Americas (HIC),<10,green
United States of America,Folsom,2015,8.1,38.683304,-121.164457,72199,High income,Americas (HIC),<10,green
United States of America,Folsom,2016,6.25,38.683304,-121.164457,72199,High income,Americas (HIC),<10,green
United States of America,Fort Collins,2016,6.8,40.571288,-105.079693,144344,High income,Americas (HIC),<10,green
United States of America,Fort Lee,2015,11.3,40.853579,-73.966212,35336,High income,Americas (HIC),10-<15,yellow
United States of America,Fort Wayne,2014,11.46666667,41.094965,-85.101816,326960,High income,Americas (HIC),10-<15,yellow
United States of America,Fort Wayne,2015,10.53333333,41.094965,-85.101816,326960,High income,Americas (HIC),10-<15,yellow
United States of America,Fort Wayne,2016,8.366666667,41.094965,-85.101816,326960,High income,Americas (HIC),<10,green
United States of America,Franklin,2014,5.4,42.013333,-111.809167,641,High income,Americas (HIC),<10,green
United States of America,Freemansburg,2014,10.05,40.628056,-75.341111,2636,High income,Americas (HIC),10-<15,yellow
United States of America,Freemansburg,2015,11.2,40.628056,-75.341111,2636,High income,Americas (HIC),10-<15,yellow
United States of America,Freemansburg,2016,8.1,40.628056,-75.341111,2636,High income,Americas (HIC),<10,green
United States of America,Frenchtown,2014,9.2,47.012907,-114.224273,1395,High income,Americas (HIC),<10,green
United States of America,Frenchtown,2015,12.2,47.012907,-114.224273,1395,High income,Americas (HIC),10-<15,yellow
United States of America,Frenchtown,2016,8.8,47.012907,-114.224273,1395,High income,Americas (HIC),<10,green
United States of America,Fresno,2014,15.26666667,36.785322,-119.774174,711610,High income,Americas (HIC),15-<25,orange
United States of America,Fresno,2015,14.075,36.785322,-119.774174,711610,High income,Americas (HIC),10-<15,yellow
United States of America,Fresno,2016,13.05,36.785322,-119.774174,711610,High income,Americas (HIC),10-<15,yellow
United States of America,Galveston,2015,7.5,29.254474,-94.861289,47743,High income,Americas (HIC),<10,green
United States of America,Galveston,2016,6.5,29.254474,-94.861289,47743,High income,Americas (HIC),<10,green
United States of America,Garden City,2015,8.1,32.110759,-81.161847,8712,High income,Americas (HIC),<10,green
United States of America,Garden City,2016,8.3,32.110759,-81.161847,8712,High income,Americas (HIC),<10,green
United States of America,Gardnerville Ranchos,2014,8.2,38.897557,-119.732507,46997,High income,Americas (HIC),<10,green
United States of America,Gardnerville Ranchos,2016,6.9,38.897557,-119.732507,46997,High income,Americas (HIC),<10,green
United States of America,Gary,2014,12.95,41.5899595,-87.355317,76424,High income,Americas (HIC),10-<15,yellow
United States of America,Gary,2015,10.775,41.5899595,-87.355317,76424,High income,Americas (HIC),10-<15,yellow
United States of America,Gary,2016,9.175,41.5899595,-87.355317,76424,High income,Americas (HIC),<10,green
United States of America,Gilroy,2014,6.8,36.999571,-121.574684,48810,High income,Americas (HIC),<10,green
United States of America,Gilroy,2015,7.2,36.999571,-121.574684,48810,High income,Americas (HIC),<10,green
United States of America,Gilroy,2016,5.6,36.999571,-121.574684,48810,High income,Americas (HIC),<10,green
United States of America,Glendale,2014,7.7,33.57454,-112.19196,226441,High income,Americas (HIC),<10,green
United States of America,Glendale,2015,7,33.57454,-112.19196,226441,High income,Americas (HIC),<10,green
United States of America,Glendale,2016,6.7,33.57454,-112.19196,226441,High income,Americas (HIC),<10,green
United States of America,Glenpool,2016,9.5,35.953708,-96.004975,10888,High income,Americas (HIC),<10,green
United States of America,Goldsboro,2014,10.5,35.369214,-77.993893,122623,High income,Americas (HIC),10-<15,yellow
United States of America,Goleta,2014,7.8,34.44551,-119.8284,29902,High income,Americas (HIC),<10,green
United States of America,Goleta,2015,8.3,34.44551,-119.8284,29902,High income,Americas (HIC),<10,green
United States of America,Grand Junction,2014,6.85,39.063798,-108.561173,146723,High income,Americas (HIC),<10,green
United States of America,Grand Junction,2015,6.25,39.063798,-108.561173,146723,High income,Americas (HIC),<10,green
United States of America,Grand Junction,2016,6.4,39.063798,-108.561173,146723,High income,Americas (HIC),<10,green
United States of America,Grantsville,2015,5.1,39.70595,-79.012,696,High income,Americas (HIC),<10,green
United States of America,Green Bay,2014,9.1,44.50729,-87.99344,306241,High income,Americas (HIC),<10,green
United States of America,Greensboro,2016,8.05,36.109167,-79.801111,336610,High income,Americas (HIC),<10,green
United States of America,Greensburg,2014,9.233333333,40.304694,-79.505667,14892,High income,Americas (HIC),<10,green
United States of America,Greensburg,2015,9.05,40.304694,-79.505667,14892,High income,Americas (HIC),<10,green
United States of America,Greensburg,2016,9.7,40.304694,-79.505667,14892,High income,Americas (HIC),<10,green
United States of America,Greenville,2016,9.6,34.843895,-82.414585,462567,High income,Americas (HIC),<10,green
United States of America,Groton,2014,8,41.35362,-72.07882,10389,High income,Americas (HIC),<10,green
United States of America,Groton,2015,6.8,41.35362,-72.07882,10389,High income,Americas (HIC),<10,green
United States of America,Groton,2016,5.7,41.35362,-72.07882,10389,High income,Americas (HIC),<10,green
United States of America,Groveton,2014,8.2,38.77335,-77.10468,1057,High income,Americas (HIC),<10,green
United States of America,Groveton,2015,8,38.77335,-77.10468,1057,High income,Americas (HIC),<10,green
United States of America,Groveton,2016,6.7,38.77335,-77.10468,1057,High income,Americas (HIC),<10,green
United States of America,Hamilton,2014,7.7,46.243621,-114.158889,40212,High income,Americas (HIC),<10,green
United States of America,Hamilton,2015,11.1,46.243621,-114.158889,40212,High income,Americas (HIC),10-<15,yellow
United States of America,Hamilton,2016,9.2,46.243621,-114.158889,40212,High income,Americas (HIC),<10,green
United States of America,Hanford,2014,17.5,36.314399,-119.64457,55547,High income,Americas (HIC),15-<25,orange
United States of America,Hanford,2015,16.5,36.314399,-119.64457,55547,High income,Americas (HIC),15-<25,orange
United States of America,Hanford,2016,15.5,36.314399,-119.64457,55547,High income,Americas (HIC),15-<25,orange
United States of America,Hartford,2016,7.25,41.771444,-72.679923,962996,High income,Americas (HIC),<10,green
United States of America,Haverhill,2014,5.7,42.770837,-71.10229,60879,High income,Americas (HIC),<10,green
United States of America,Haverhill,2015,5.7,42.770837,-71.10229,60879,High income,Americas (HIC),<10,green
United States of America,Haverhill,2016,5.15,42.770837,-71.10229,60879,High income,Americas (HIC),<10,green
United States of America,Hawaiian Ocean View,2014,11.7,19.117561,-155.778136,4437,High income,Americas (HIC),10-<15,yellow
United States of America,Hawaiian Ocean View,2015,12.9,19.117561,-155.778136,4437,High income,Americas (HIC),10-<15,yellow
United States of America,Hawaiian Ocean View,2016,14.6,19.117561,-155.778136,4437,High income,Americas (HIC),10-<15,yellow
United States of America,Helena Valley West Central,2014,7.1,46.658762,-112.013089,7883,High income,Americas (HIC),<10,green
United States of America,Helena Valley West Central,2015,9.05,46.658762,-112.013089,7883,High income,Americas (HIC),<10,green
United States of America,Helena Valley West Central,2016,6.95,46.658762,-112.013089,7883,High income,Americas (HIC),<10,green
United States of America,Henderson,2016,7.4,36.04874,-115.052881,257295,High income,Americas (HIC),<10,green
United States of America,Hickory,2015,9.15,35.728889,-81.365556,40065,High income,Americas (HIC),<10,green
United States of America,Hickory,2016,9.05,35.728889,-81.365556,40065,High income,Americas (HIC),<10,green
United States of America,Hilo,2014,4.2,19.717562,-155.11053,185079,High income,Americas (HIC),<10,green
United States of America,Hilo,2015,5,19.717562,-155.11053,185079,High income,Americas (HIC),<10,green
United States of America,Hilo,2016,8.7,19.717562,-155.11053,185079,High income,Americas (HIC),<10,green
United States of America,Hollister,2014,4.6,36.844096,-121.362121,37833,High income,Americas (HIC),<10,green
United States of America,Hollister,2015,4.3,36.844096,-121.362121,37833,High income,Americas (HIC),<10,green
United States of America,Hollister,2016,4.3,36.844096,-121.362121,37833,High income,Americas (HIC),<10,green
United States of America,Homestead,2014,6.1,25.471944,-80.482778,67996,High income,Americas (HIC),<10,green
United States of America,Homestead,2015,5.7,25.471944,-80.482778,67996,High income,Americas (HIC),<10,green
United States of America,Homestead,2016,7.1,25.471944,-80.482778,67996,High income,Americas (HIC),<10,green
United States of America,Honolulu,2014,4.45,21.305481,-157.8632955,847986,High income,Americas (HIC),<10,green
United States of America,Honolulu,2015,4.55,21.305481,-157.8632955,847986,High income,Americas (HIC),<10,green
United States of America,Honolulu,2016,3.1,21.305481,-157.8632955,847986,High income,Americas (HIC),<10,green
United States of America,Houston,2015,11.8,29.733726,-95.257593,5638045,High income,Americas (HIC),10-<15,yellow
United States of America,Hurricane,2015,4.6,37.179125,-113.305096,13749,High income,Americas (HIC),<10,green
United States of America,Indianapolis (Remainder),2014,12.4,39.766948,-86.190546,855164,High income,Americas (HIC),10-<15,yellow
United States of America,Indianapolis (Remainder),2015,10.76666667,39.78166433,-86.165187,855164,High income,Americas (HIC),10-<15,yellow
United States of America,Indianapolis (Remainder),2016,9.704166667,39.7832315,-86.15661025,855164,High income,Americas (HIC),<10,green
United States of America,Iowa City,2015,8.4,41.657232,-91.503478,67946,High income,Americas (HIC),<10,green
United States of America,Iowa City,2016,7.4,41.657232,-91.503478,67946,High income,Americas (HIC),<10,green
United States of America,Jacksonville,2014,8.1,30.356339,-81.635396,1171962,High income,Americas (HIC),<10,green
United States of America,Jacksonville,2015,7.166666667,30.282286,-81.60571833,1171962,High income,Americas (HIC),<10,green
United States of America,Jacksonville,2016,7.3,30.282286,-81.60571833,1171962,High income,Americas (HIC),<10,green
United States of America,Jean,2014,5,35.785671,-115.357048,35336,High income,Americas (HIC),<10,green
United States of America,Jean,2015,4.9,35.785671,-115.357048,35336,High income,Americas (HIC),<10,green
United States of America,Jean,2016,6,35.785671,-115.357048,35336,High income,Americas (HIC),<10,green
United States of America,Jeffersonville,2015,10.7,38.277704,-85.740099,45031,High income,Americas (HIC),10-<15,yellow
United States of America,Jeffersonville,2016,9.3,38.277704,-85.740099,45031,High income,Americas (HIC),<10,green
United States of America,Jersey City,2014,9.35,40.725454,-74.05229,264152,High income,Americas (HIC),<10,green
United States of America,Jersey City,2015,9.65,40.725454,-74.05229,264152,High income,Americas (HIC),<10,green
United States of America,Jersey City,2016,8.75,40.725454,-74.05229,264152,High income,Americas (HIC),<10,green
United States of America,Johnstown,2014,11.4,40.309722,-78.915,143679,High income,Americas (HIC),10-<15,yellow
United States of America,Johnstown,2015,11.7,40.309722,-78.915,143679,High income,Americas (HIC),10-<15,yellow
United States of America,Johnstown,2016,8.9,40.309722,-78.915,143679,High income,Americas (HIC),<10,green
United States of America,Juneau,2014,7.7,58.388497,-134.567237,31275,High income,Americas (HIC),<10,green
United States of America,Juneau,2015,6.6,58.388497,-134.567237,31275,High income,Americas (HIC),<10,green
United States of America,Kahului,2015,5.4,20.869627,-156.493626,43187,High income,Americas (HIC),<10,green
United States of America,Kahului,2016,2.7,20.869627,-156.493626,43187,High income,Americas (HIC),<10,green
United States of America,Kansas City,2014,8.75,39.0762985,-94.5106515,1604389,High income,Americas (HIC),<10,green
United States of America,Kansas City,2015,7.975,39.0762985,-94.5106515,1604389,High income,Americas (HIC),<10,green
United States of America,Kansas City,2016,7.6,39.0762985,-94.5106515,1604389,High income,Americas (HIC),<10,green
United States of America,Kealakekua,2014,9.7,19.509778,-155.913417,2019,High income,Americas (HIC),<10,green
United States of America,Kealakekua,2015,10.45,19.509778,-155.913417,2019,High income,Americas (HIC),10-<15,yellow
United States of America,Keeler,2014,7.85,36.487823,-117.871036,66,High income,Americas (HIC),<10,green
United States of America,Keeler,2015,6.3,36.487823,-117.871036,66,High income,Americas (HIC),<10,green
United States of America,Keeler,2016,5.8,36.487823,-117.871036,66,High income,Americas (HIC),<10,green
United States of America,Keene,2014,8.4,42.930521,-72.272332,77117,High income,Americas (HIC),<10,green
United States of America,Keene,2015,8.65,42.930521,-72.272332,77117,High income,Americas (HIC),<10,green
United States of America,Keene,2016,6.25,42.930521,-72.272332,77117,High income,Americas (HIC),<10,green
United States of America,Kenner,2014,7.8,30.043573,-90.275091,66705,High income,Americas (HIC),<10,green
United States of America,Kennesaw,2015,8.9,34.015482,-84.607407,30594,High income,Americas (HIC),<10,green
United States of America,Kennesaw,2016,9.3,34.015482,-84.607407,30594,High income,Americas (HIC),<10,green
United States of America,Kent,2014,6.2,47.386111,-122.230278,118593,High income,Americas (HIC),<10,green
United States of America,Kent,2015,6.7,47.386111,-122.230278,118593,High income,Americas (HIC),<10,green
United States of America,Kent,2016,5.5,47.386111,-122.230278,118593,High income,Americas (HIC),<10,green
United States of America,Kihei,2016,3.7,20.780997,-156.446373,25819,High income,Americas (HIC),<10,green
United States of America,King City,2014,3.2,36.209286,-121.126371,12874,High income,Americas (HIC),<10,green
United States of America,King City,2015,5.9,36.209286,-121.126371,12874,High income,Americas (HIC),<10,green
United States of America,King City,2016,5.2,36.209286,-121.126371,12874,High income,Americas (HIC),<10,green
United States of America,Kittanning,2015,11.2,40.814183,-79.56475,4044,High income,Americas (HIC),10-<15,yellow
United States of America,Kittanning,2016,10.5,40.814183,-79.56475,4044,High income,Americas (HIC),10-<15,yellow
United States of America,Knowlton (Township Of),2016,8.4,40.92458,-75.067815,2964,High income,Americas (HIC),<10,green
United States of America,Knoxville,2014,9.1,35.944601,-84.03598,646670,High income,Americas (HIC),<10,green
United States of America,Knoxville,2015,9.033333333,35.98062033,-83.95348533,646670,High income,Americas (HIC),<10,green
United States of America,Knoxville,2016,10.25,35.9613375,-83.993323,646670,High income,Americas (HIC),10-<15,yellow
United States of America,Kokomo,2015,10.9,40.481349,-86.109718,58062,High income,Americas (HIC),10-<15,yellow
United States of America,Kokomo,2016,8.6,40.481349,-86.109718,58062,High income,Americas (HIC),<10,green
United States of America,Ladue,2015,10.3,38.650329,-90.350313,8521,High income,Americas (HIC),10-<15,yellow
United States of America,Ladue,2016,8.7,38.650329,-90.350313,8521,High income,Americas (HIC),<10,green
United States of America,Lakeville,2015,7.1,44.706123,-93.285803,55954,High income,Americas (HIC),<10,green
United States of America,Lakeville,2016,5.6,44.706123,-93.285803,55954,High income,Americas (HIC),<10,green
United States of America,Lancaster,2014,10.65,40.046667,-76.283333,448969,High income,Americas (HIC),10-<15,yellow
United States of America,Lancaster,2015,11.46666667,40.046667,-76.283333,448969,High income,Americas (HIC),10-<15,yellow
United States of America,Lancaster,2016,8.95,37.3590305,-97.2073945,448969,High income,Americas (HIC),<10,green
United States of America,Las Vegas,2014,9.55,36.163959,-115.113916,2270187,High income,Americas (HIC),<10,green
United States of America,Las Vegas,2015,8.4,36.163959,-115.113916,2270187,High income,Americas (HIC),<10,green
United States of America,Las Vegas,2016,9.1,36.163959,-115.113916,2270187,High income,Americas (HIC),<10,green
United States of America,Lawrence (Township Of),2016,8.6,40.283092,-74.742644,123645,High income,Americas (HIC),<10,green
United States of America,Lawton,2014,8.2,34.63298,-98.42879,130291,High income,Americas (HIC),<10,green
United States of America,Lawton,2015,7.6,34.63298,-98.42879,130291,High income,Americas (HIC),<10,green
United States of America,Lawton,2016,6.8,34.63298,-98.42879,130291,High income,Americas (HIC),<10,green
United States of America,Lebanon,2014,6,43.629605,-72.309499,174724,High income,Americas (HIC),<10,green
United States of America,Lebanon,2015,6.55,43.629605,-72.309499,174724,High income,Americas (HIC),<10,green
United States of America,Lebanon,2016,5.05,43.629605,-72.309499,174724,High income,Americas (HIC),<10,green
United States of America,Lewiston,2014,7.5,44.089406,-70.214219,36140,High income,Americas (HIC),<10,green
United States of America,Lewiston,2015,8.1,44.089406,-70.214219,36140,High income,Americas (HIC),<10,green
United States of America,Lewiston,2016,5.75,44.089406,-70.214219,36140,High income,Americas (HIC),<10,green
United States of America,Lexington,2015,9.85,35.814444,-80.2625,18931,High income,Americas (HIC),<10,green
United States of America,Lexington,2016,8.5,35.814444,-80.2625,18931,High income,Americas (HIC),<10,green
United States of America,Libby,2014,9.3,48.391545,-115.553309,2656,High income,Americas (HIC),<10,green
United States of America,Libby,2015,14.9,48.391545,-115.553309,2656,High income,Americas (HIC),10-<15,yellow
United States of America,Libby,2016,9.8,48.391545,-115.553309,2656,High income,Americas (HIC),<10,green
United States of America,Liberty,2014,12.25,40.323768,-79.868062,2551,High income,Americas (HIC),10-<15,yellow
United States of America,Liberty,2015,13.35,40.323768,-79.868062,2551,High income,Americas (HIC),10-<15,yellow
